,pitch_id,pitch_type,pitch_result,action,hit_id,stroke,event_len,game_score,inning,inning_outs,play_outs,count_appearance,count_play,batter
693,3ed4b7e5-1b3a-4a91-aa5d-08f80f832724,{},Ball,Called,{},{},0,1 - 0,7,1,0,0 - 0,1 - 0,
694,076a5e04-f946-475e-b4e3-c8f50b8ec969,{},HitIntoPlay,{},cd9f6af2-c365-4676-8251-45e2b3e2977f,{},1,1 - 0,5,1,0,1 - 1,0 - 0,{'mlbId': 432216743}
695,c515a500-fce3-4fa0-b05a-94066c9b5886,{},Strike,Foul,{},{},0,4 - 4,8,0,0,0 - 1,0 - 1,
696,7cb1c0a8-7747-4c49-a854-200887ed25aa,{},HitIntoPlay,{},57d6343f-cdae-4517-acb4-ea73b838e2e9,{},1,1 - 0,4,1,1,3 - 1,0 - 0,{'mlbId': 459722179}
697,26a05d0e-1ed5-4bde-89af-e9ec5a1dadf0,{},Strike,{},{},{},0,1 - 0,7,1,1,0 - 2,0 - 1,
698,be85133a-aa7d-496d-8a1c-8a4176b3947d,{},Strike,Foul,835d225f-b29f-4b50-a08d-8e33dda87037,{},1,2 - 4,7,1,0,0 - 0,0 - 1,{'mlbId': 412098649}
699,cc8b5317-881e-428c-a03a-6f3063d35fdf,{},Ball,Called,{},{},0,1 - 0,7,1,0,1 - 0,1 - 0,
700,980fd364-ec07-44de-88d5-4f12a7f6c7a9,{},HitIntoPlay,{},57096962-3a01-4a79-bb05-0ecaddbc45d3,{},1,1 - 0,4,1,2,0 - 0,0 - 0,{'mlbId': 568527038}
701,3387d18b-0151-4d2d-b347-bef1259c64fe,{},Strike,Foul,baeef605-4df4-460d-8eb7-56791dfdc189,{},1,0 - 0,2,1,0,2 - 1,0 - 1,{'mlbId': 719146721}
702,6824bac1-038c-48c0-87ae-71fbf93ef3fb,{},Strike,Foul,{},{},0,4 - 6,8,2,0,1 - 0,0 - 1,
703,3e6bdd2e-0a77-4816-9098-02d71aec7317,{},Ball,Called,{},{},0,4 - 4,8,2,0,2 - 1,1 - 0,
704,{},{},Pickoff,ThrowToFirst,{},{},0,1 - 0,6,2,0,0 - 1,0 - 0,
705,7a9da16f-25ef-446d-a272-c2476df622d9,{},Strike,Foul,ffb41041-4ebd-4352-ade5-6f5dc5ac8f5b,{},1,0 - 0,2,0,0,2 - 0,0 - 1,{'mlbId': 459722179}
706,7520f27c-3f57-4666-bbe1-17fbe83fa9d6,{},Strike,Called,{},{},0,1 - 0,6,2,0,0 - 0,0 - 1,
707,b7230062-1e75-41c2-9bd2-1514a7215d0d,{},Ball,Called,{},{},0,1 - 0,7,1,0,2 - 0,1 - 0,
708,8da26112-fc94-429d-b97e-9981f3eb7bf0,{},Strike,Called,{},{},0,4 - 4,8,2,0,3 - 1,0 - 1,
709,cbebfc8c-5757-4e13-812e-01387c18a9e4,{},Strike,Called,{},{},0,1 - 0,3,1,0,1 - 0,0 - 1,
710,78673f27-456a-4579-bf5a-1643a1df9359,{},Strike,Called,{},{},0,4 - 6,9,2,0,0 - 0,0 - 1,
711,72ae6770-93b0-4a4d-b127-1f6b48752bba,{},Ball,Called,{},{},0,4 - 4,7,2,0,0 - 2,1 - 0,
712,a26b8b2f-dfce-421f-b445-e728158a7cd4,{},Ball,Called,{},{},0,1 - 0,5,1,0,0 - 0,1 - 0,
713,fe803c79-aed6-4b4d-b9d8-f15264b5e64e,{},Strike,{},{},{},0,1 - 0,6,2,1,0 - 2,0 - 1,
714,fe450cf2-4cb9-40f1-bb99-6d2c175f8c6b,{},Ball,Called,{},{},0,1 - 0,5,0,0,0 - 0,1 - 0,
715,b6de0a60-ba5a-462f-9fac-9ab4df0186fc,{},HitIntoPlay,{},6bcb5a3c-d20f-4c09-acaf-0d076619de51,{},1,1 - 4,7,1,0,2 - 2,0 - 0,{'mlbId': 518481551}
716,aaa17685-1981-4fa3-81a8-5d44debdced6,{},Strike,Foul,22e09e69-7567-4834-94c2-59445fd1c3ce,{},1,1 - 2,7,2,0,0 - 0,0 - 1,{'mlbId': 545569723}
717,8a58f0ba-5dd6-4e9e-9281-c417914027d6,{},Strike,{},{},{},0,0 - 0,1,1,1,1 - 2,0 - 1,
718,6521a44e-cb10-4619-bcae-c980b18d0b1f,{},Ball,Called,{},{},0,1 - 0,4,0,0,0 - 0,1 - 0,
719,4c2f56af-9530-4f49-8228-4f6c2b69079c,{},Strike,Called,{},{},0,1 - 0,7,1,0,0 - 0,0 - 1,
720,2ddd5dc5-10b5-4757-96a5-fed372cc2ca5,{},Ball,Called,{},{},0,1 - 0,6,2,0,1 - 2,1 - 0,
721,63c62aa1-048d-456d-966e-fd3c834b31aa,{},HitIntoPlay,{},2a9a7901-016b-48a0-8dd6-f3c949e3a50d,{},1,1 - 0,5,2,0,0 - 0,0 - 0,{'mlbId': 172804761}
722,de71ec29-7657-47f8-8c60-6e4413c77dd5,{},HitIntoPlay,{},78c5e12b-e133-46aa-815b-bff8851fe026,{},1,1 - 0,4,0,1,1 - 0,0 - 0,{'mlbId': 545569723}
723,72eeae68-bed9-47ad-ad95-94c44438c8de,{},Strike,Called,{},{},0,0 - 0,1,0,0,0 - 0,0 - 1,
724,de1b6ba4-3182-48ce-a1ad-b89c2e1a5809,{},Ball,BallInDirt,{},{},0,0 - 0,2,0,0,0 - 2,1 - 0,
725,c63eba6d-3e02-4581-85b0-2c9914f27703,{},Ball,Called,{},{},0,0 - 0,2,1,0,1 - 1,1 - 0,
726,f1b76450-1b38-4620-8de4-cf0266f9a3d6,{},Ball,Called,{},{},0,0 - 0,1,1,0,0 - 0,1 - 0,
727,046beb5f-08c5-421a-a6b1-4811bd203af0,{},Strike,{},{},{},0,4 - 4,7,2,0,0 - 0,0 - 1,
728,109146ac-d3cb-4f6f-8634-024e406b7994,{},Strike,{},{},{},0,1 - 0,5,1,0,0 - 0,0 - 1,
729,a3e42a7e-38df-4816-b8f2-8395d0ba45b2,{},Strike,Foul,f66faad7-2bfb-4d02-bcff-775fbf99780e,{},1,0 - 0,2,1,0,1 - 0,0 - 1,{'mlbId': 719146721}
730,454e6e9b-2a0d-44e6-b8cf-28a159852a87,{},Strike,Foul,473bd0ca-e6da-4218-bc44-527502848811,{},1,4 - 4,8,2,0,0 - 1,0 - 1,{'mlbId': 172804761}
731,f995e8e5-05ab-46f9-ba91-27b7521ec5a9,{},Ball,Called,{},{},0,1 - 4,7,1,0,1 - 0,1 - 0,
732,5ff7f392-8827-413f-a107-046c551791ab,{},Strike,Foul,{},{},0,1 - 3,7,2,0,3 - 2,0 - 0,
733,1a0b94be-ed04-4518-9552-7069efe8355b,{},Strike,Foul,7f547fae-407a-4cf0-8c28-5f4045529edb,{},1,1 - 0,5,0,0,1 - 2,0 - 0,{'mlbId': 451871192}
734,f9be139a-6fb9-400a-8d58-38c755d8d84f,{},Ball,Called,{},{},0,1 - 0,7,1,0,0 - 1,1 - 0,
735,7896c00f-8fa7-4110-b12a-88e0a173dc0a,{},HitIntoPlay,{},dbed0bf5-30c5-4f8c-acbb-1ab7f73912b3,{},1,1 - 0,6,2,1,1 - 1,0 - 0,{'mlbId': 459722179}
736,3e83719a-d9dd-41cb-b194-88ff4fc7536b,{},Strike,Called,{},{},0,1 - 0,5,0,0,1 - 1,0 - 1,
737,69088e81-8437-4036-ad64-cf436dd4064f,{},Ball,Called,{},{},0,0 - 0,2,1,0,3 - 1,1 - 0,
738,b8d40474-a78c-4dc1-b77f-c7435ffa1296,{},Strike,Called,{},{},0,1 - 0,7,1,0,3 - 1,0 - 1,
739,c037442b-712f-4d27-8408-bc934cb3a331,{},Ball,Called,{},{},0,1 - 4,7,1,0,2 - 0,1 - 0,
740,9a4f22ae-8f91-47ba-8289-a74a856c2d5d,{},Strike,Foul,{},{},0,4 - 6,9,0,0,0 - 1,0 - 1,
741,c5f4a1ec-1381-42f7-82b0-bca1fff1ba8c,{},Strike,Foul,45360a71-c56e-4d7d-a7f7-3a26568c9a4c,{},1,2 - 4,7,1,0,0 - 2,0 - 0,{'mlbId': 412098649}
742,e5bb0c95-dc82-42bf-9b80-5806dc4faecc,{},Ball,Called,{},{},0,1 - 0,6,2,0,2 - 0,1 - 0,
743,b9966b99-98ee-4d8c-a233-bbe778695aa0,{},Ball,Called,{},{},0,1 - 4,7,1,0,2 - 0,1 - 0,
744,15eb0cfd-a2bd-4af1-951b-de55f644c9eb,{},Ball,Called,{},{},0,1 - 0,7,2,0,0 - 0,1 - 0,
745,63822663-138e-4e33-b844-f0ca5595eb4b,{},Strike,Foul,fa81372d-4fd5-419a-9ae1-3a897d568a6f,{},1,0 - 0,1,0,0,0 - 1,0 - 1,{'mlbId': 172804761}
746,cc931621-be8a-4809-9d92-e13e576d74ff,{},Strike,{},{},{},0,1 - 0,5,0,0,0 - 0,0 - 1,
747,e0b92c15-7bca-4771-b0b8-2707a6731872,{},HitIntoPlay,{},384f746c-97e1-4be8-9628-0a84be46b941,{},1,1 - 0,5,2,1,2 - 0,0 - 0,{'mlbId': 360906992}
748,d9f4fb1b-9df3-4ed8-8c9a-a2e2831a68ad,{},HitIntoPlay,{},fe4e61d8-6c67-4793-a2f3-7df5f4a6c978,{},1,0 - 0,1,2,1,3 - 2,0 - 0,{'mlbId': 797957728}
749,c51e339b-b08c-4f79-a267-1210a1d0669b,{},HitIntoPlay,{},352747b2-e925-4fd7-b6d0-fe7ab4f079b1,{},1,1 - 0,6,2,0,3 - 2,0 - 0,{'mlbId': 352830460}
750,2e43530d-573a-4a39-b9f2-b1986c6ec7a5,{},Strike,Called,{},{},0,3 - 4,7,1,0,1 - 0,0 - 1,
751,67e54493-f5b4-4ff0-9fd4-238505ea8a8c,{},Strike,Foul,{},{},0,0 - 0,1,1,0,1 - 0,0 - 1,
752,317eb370-774d-4773-b4c3-6082ddad5e52,{},Strike,Called,{},{},0,0 - 0,3,2,0,0 - 1,0 - 1,
753,55b34e5e-5af7-489a-8149-ddab646208b0,{},Ball,Called,{},{},0,1 - 4,7,0,0,0 - 0,1 - 0,
754,12f8e73c-ebf6-495d-979e-5404c828088c,{},Ball,Called,{},{},0,0 - 0,2,1,0,0 - 0,1 - 0,
755,62162c9d-94cf-4134-879f-79e1ea801359,{},Ball,Called,{},{},0,0 - 0,1,1,0,0 - 0,1 - 0,
756,4cb9a85a-a950-4a02-aa0d-6d7293e5f24f,{},Strike,Foul,22bbbb39-7c26-468d-a4cd-8a23e34204b9,{},1,1 - 0,6,1,0,1 - 2,0 - 0,{'mlbId': 412098649}
757,ac737a7a-4276-4f59-acb7-ef13dc78e73f,{},Ball,Called,{},{},0,4 - 6,9,2,0,0 - 2,1 - 0,
758,11f8f670-4503-4d2c-834b-0d294b528c79,{},Strike,Foul,1af5c8ed-7c85-409f-9bf4-1a90e3147540,{},1,1 - 4,7,2,0,2 - 2,0 - 0,{'mlbId': 719146721}
759,16f21ab4-56a3-41d2-a9f6-0ff87b7eeeba,{},Strike,Called,{},{},0,1 - 0,3,2,0,1 - 0,0 - 1,
760,31eace79-8e4c-49d2-bc85-5e6203e8ca0c,{},Ball,Called,{},{},0,0 - 0,2,0,0,0 - 0,1 - 0,
761,2667f036-15fb-4d25-b643-5185bbae47d3,{},Ball,Called,{},{},0,0 - 0,1,1,0,0 - 0,1 - 0,
762,bffeb886-ade9-41e4-bb0d-51a491f63ed1,{},Ball,Called,{},{},0,1 - 3,7,2,0,0 - 0,1 - 0,
763,70b02658-d30c-45a7-9f19-e96aa85fd1b4,{},Strike,Called,{},{},0,1 - 1,7,2,0,0 - 0,0 - 1,
764,082c71c1-f231-42b6-be8b-ff9bf652e08e,{},HitIntoPlay,{},f1b00112-0b54-44a4-9444-26e5d9a6bce5,{},1,1 - 0,4,0,1,1 - 0,0 - 0,{'mlbId': 352830460}
765,ce631eb3-a82e-4d58-a5c4-ce7bc3b916a1,{},Strike,Foul,7cd33ea2-b07d-47cf-9e44-932d19f776e1,{},1,1 - 4,7,2,0,2 - 2,0 - 0,{'mlbId': 719146721}
766,73cba6b8-ca9e-42af-a251-025c5968f2e4,{},Ball,Called,{},{},0,1 - 3,7,2,0,3 - 2,1 - 0,
767,75b6b0dd-8d05-4daf-84b3-e44cd2d5907a,{},Strike,Foul,3ae89820-39c2-44ba-93a7-8b51ec8606db,{},1,4 - 6,9,0,0,0 - 2,0 - 0,{'mlbId': 459722179}
768,0db28dcb-d18c-4528-9a36-fc3ac15ab0ca,{},Strike,Foul,{},{},0,1 - 0,7,0,0,0 - 1,0 - 1,
769,931a478a-6bdf-44c4-b958-150abab2ae5d,{},Ball,Called,{},{},0,1 - 0,6,1,0,0 - 1,1 - 0,
770,caa5d6ca-df7b-47c2-ae3e-f3b406669c3d,{},Strike,Foul,8740a527-41eb-456e-9033-15eb3ad2d557,{},1,0 - 0,1,0,0,2 - 2,0 - 0,{'mlbId': 174158975}
771,1ba2c427-9355-42d7-b194-5df52eabffdd,{},Strike,{},{},{},0,0 - 0,2,0,0,0 - 1,0 - 1,
772,cd577ad7-e8f3-4174-8270-91dad2c35526,{},Ball,Called,{},{},0,1 - 0,5,0,0,1 - 1,1 - 0,
773,a9648c9d-c1c7-4285-8116-8099afb3ed36,{},Strike,Foul,4617e4cf-f9e1-427e-929e-0f29f909a97b,{},1,2 - 4,7,1,0,1 - 2,0 - 0,{'mlbId': 412098649}
774,6b46712a-ff57-44df-8206-80c65ae49769,{},Strike,Called,{},{},0,4 - 6,8,1,0,0 - 0,0 - 1,
775,fab74f1a-add4-4e60-8bef-c9b04546b2b6,{},Ball,Called,{},{},0,4 - 6,8,1,0,1 - 2,1 - 0,
776,f17e20f9-44ee-4d85-a92e-f4c50ba76931,{},Ball,Called,{},{},0,1 - 4,7,1,0,3 - 0,1 - 0,
777,92d5395a-d051-47c0-a2ac-2977183bf74e,{},Ball,Called,{},{},0,0 - 0,1,0,0,1 - 2,1 - 0,
778,bbc41212-b1d8-426e-9e7d-ed8b7cbdcaec,{},Ball,Called,{},{},0,1 - 0,6,2,0,3 - 0,1 - 0,
779,77df19e6-7ecf-413f-bf4a-d4fb096f1089,{},Strike,{},{},{},0,0 - 0,1,0,1,2 - 2,0 - 1,
780,2d94325c-2879-4a8c-97f5-95d1903c89af,{},Strike,Called,{},{},0,0 - 0,2,0,0,0 - 0,0 - 1,
781,4eb25314-27c9-4004-8df8-018efd1524b7,{},Strike,{},{},{},0,1 - 0,3,1,1,1 - 2,0 - 1,
782,074c4334-59fb-47c3-bad6-ff8cee828a00,{},Ball,Called,{},{},0,0 - 0,3,0,0,2 - 2,1 - 0,
783,92e85774-130f-4e2c-a692-e7099ac47951,{},Ball,Called,{},{},0,1 - 4,7,1,0,0 - 1,1 - 0,
784,f3f2197f-b623-4472-807f-79c04379703c,{},Strike,Foul,{},{},0,2 - 4,7,1,0,0 - 1,0 - 1,
785,24dc00bd-8489-46f3-a3bf-44358d3a0722,{},Ball,HitByPitch,{},{},0,1 - 1,7,2,0,0 - 1,1 - 0,
786,a278f2bc-a22a-40a0-86e5-ec37075426de,{},HitIntoPlay,{},e522f927-c72f-49cb-94a3-23c3147f731e,{},1,0 - 0,2,1,0,2 - 2,0 - 0,{'mlbId': 719146721}
787,0f4c7c48-d39c-49a1-bb15-79cdb8ecff4c,{},Strike,Called,{},{},0,0 - 0,3,0,0,0 - 0,0 - 1,
788,d6f1582c-3a91-4d5f-867f-d1053f7f8131,{},Ball,Called,{},{},0,0 - 0,2,0,0,1 - 2,1 - 0,
789,acbe335f-705a-40b1-abf3-755cc1166274,{},HitIntoPlay,{},27704efd-7583-4a8d-81a1-e28a1c5b8450,{},1,4 - 6,9,0,1,0 - 1,0 - 0,{'mlbId': 518481551}
790,6dc4fca4-9bc4-4456-b53a-909ef0bf7a40,{},Strike,Called,{},{},0,1 - 4,7,1,0,0 - 0,0 - 1,
791,959c1cab-1d8b-4446-a862-bae69dbe72dc,{},Ball,Called,{},{},0,0 - 0,3,0,0,1 - 2,1 - 0,
792,7975f192-f27c-4830-97c3-8f54913028f9,{},Strike,Foul,624344b7-353a-44d1-b1d6-f906cb7e6b40,{},1,4 - 6,8,0,0,1 - 1,0 - 1,{'mlbId': 805688901}
793,f2270674-c3ef-48a4-aa64-a73ddbfbc287,{},Strike,Called,{},{},0,0 - 0,2,0,0,0 - 0,0 - 1,
794,20b2fe48-6fdf-4260-9343-fbce8bca2b84,{},Strike,Called,{},{},0,1 - 4,7,0,0,2 - 1,0 - 1,
795,45513677-75e0-48ef-9be3-8b2b6fe8896f,{},Strike,{},{},{},0,1 - 0,6,0,1,2 - 2,0 - 1,
796,7e78552a-4ab3-4667-a748-024841d6f9cc,{},Ball,Called,{},{},0,1 - 0,4,1,0,0 - 0,1 - 0,
797,62e4fd5c-16aa-43ad-a6ee-ddeea2d75f42,{},HitIntoPlay,{},0f70d65f-f241-4d92-98cf-e390aab5e12e,{},1,4 - 6,9,1,1,1 - 0,0 - 0,{'mlbId': 719146721}
798,7a112028-23d0-4434-af56-5105746e6dfd,{},Strike,{},{},{},0,4 - 6,9,2,0,0 - 0,0 - 1,
799,0141df1a-6dde-4e34-8319-da96b67d8dd4,{},HitIntoPlay,{},2c6c5b1d-31b2-4df3-aeac-42fc77a19b0d,{},1,1 - 0,4,1,0,0 - 0,0 - 0,{'mlbId': 805688901}
800,948da019-19fc-47bd-8886-fa5f4a097885,{},Ball,Called,{},{},0,1 - 0,5,2,0,0 - 0,1 - 0,
801,{},{},Pickoff,ThrowToFirst,{},{},0,1 - 0,6,2,0,0 - 1,0 - 0,
802,8444c001-fcbe-4c0d-b0dd-1e324a5d95ff,{},Ball,Called,{},{},0,0 - 0,2,1,0,0 - 0,1 - 0,
803,9ef3fdd8-8426-4483-a9a9-f60cef25f0a3,{},Strike,{},{},{},0,4 - 6,9,0,1,1 - 2,0 - 1,
804,8e5f9662-a169-417a-ae8c-297689daea1a,{},Ball,BallInDirt,{},{},0,3 - 4,7,1,0,1 - 1,1 - 0,
805,6698a560-fae3-4295-9160-2d6194c3c917,{},Strike,Foul,118a909d-70b1-4d15-b0d0-f17ede9419f6,{},1,1 - 0,6,2,0,0 - 1,0 - 1,{'mlbId': 352830460}
806,a664f348-d99b-42ac-8228-5655106445c2,{},Strike,Foul,1a2326b4-40d2-40c4-8654-34f21b4e3434,{},1,4 - 6,8,1,0,1 - 2,0 - 0,{'mlbId': 568527038}
807,94bc2ca1-bffd-4bea-8ff0-0e91bba4d983,{},Strike,Foul,813e75c9-e475-4b99-9d25-f78d9a37de7a,{},1,4 - 4,7,2,0,0 - 2,0 - 0,{'mlbId': 352830460}
808,44a28400-9185-4d95-a6f2-9c339698aed6,{},Strike,Foul,5985d86e-b415-4e94-8811-e9a3cc807335,{},1,1 - 4,7,2,0,2 - 2,0 - 0,{'mlbId': 719146721}
809,3a74b0db-a8c3-4b61-9ecf-682ef6ba153c,{},HitIntoPlay,{},2ab4506b-1a79-45bb-b656-87d1857c8220,{},1,1 - 0,5,0,1,2 - 2,0 - 0,{'mlbId': 451871192}
810,c6d532c5-39d3-4ea1-a78e-01b74e1f2d36,{},HitIntoPlay,{},876b3db6-bc19-4d0d-863f-fdcabad59b94,{},1,1 - 4,7,2,1,3 - 2,0 - 0,{'mlbId': 719146721}
811,dea835c8-155c-43b0-b180-e557d54d521c,{},Ball,Called,{},{},0,0 - 0,1,1,1,1 - 0,1 - 0,
812,b10ff783-fbdd-4eff-ab1a-ee5fffec4d13,{},Strike,Called,{},{},0,1 - 0,7,1,0,3 - 0,0 - 1,
813,04d42a0c-889e-4b8e-8511-20a584971c03,{},Ball,Called,{},{},0,4 - 6,9,2,0,1 - 2,1 - 0,
814,04dec80c-a92f-4ba9-8010-99ce25b6be40,{},Strike,Called,{},{},0,4 - 6,8,2,0,1 - 1,0 - 1,
815,5d5fb07f-ffe2-4e3e-8475-31003396a374,{},HitIntoPlay,{},40d58305-bf04-48c8-aeef-9e8ad6e365d2,{},1,0 - 0,3,0,1,0 - 1,0 - 0,{'mlbId': 518481551}
816,12253653-1d6d-47a6-b443-df106e38d504,{},Strike,Called,{},{},0,0 - 0,3,1,0,2 - 0,0 - 1,
817,6d8ab7e5-e203-492b-b870-6798a5249c7c,{},Strike,Foul,{},{},0,4 - 4,8,0,0,0 - 2,0 - 0,
818,951d5ade-12cc-40e9-9f84-e7eeca4804e0,{},Ball,Called,{},{},0,1 - 0,4,0,0,0 - 0,1 - 0,
819,31ceca6e-f25e-4f22-91cf-c8a03a041285,{},Strike,Foul,4db72f21-3bf6-4b74-bb2c-ab9d01d0f9ac,{},1,1 - 0,6,0,0,2 - 2,0 - 0,{'mlbId': 765710437}
820,5a19ea99-7723-4fef-96f7-9462ba91d0c8,{},Ball,Called,{},{},0,4 - 6,9,1,0,0 - 0,1 - 0,
821,b65a1a76-02de-42c0-9c09-b9d23d13951b,{},HitIntoPlay,{},4683191d-823c-474e-aaff-42f7e19c779b,{},1,3 - 4,7,1,1,2 - 1,0 - 0,{'mlbId': 797957728}
822,5bbea04b-03b6-4938-ae19-aa2f3b3b53cf,{},Ball,Called,{},{},0,0 - 0,2,1,0,0 - 0,1 - 0,
823,61dbe6e0-aa92-47ca-9c0c-acaf663d6d59,{},Strike,{},{},{},0,1 - 0,5,1,1,1 - 2,0 - 1,
824,c5128044-4360-457f-80cc-6ddd2d58e62d,{},Strike,Called,{},{},0,0 - 0,3,0,0,0 - 0,0 - 1,
825,eac73a5a-daa8-47dd-bc03-ae12d53455b4,{},HitIntoPlay,{},49dbbf90-93de-48c3-ac45-be1525e29a15,{},1,4 - 6,9,2,0,1 - 1,0 - 0,{'mlbId': 451871192}
826,f01fba21-39dd-42d6-aaaf-66ecb14a6c70,{},Ball,Called,{},{},0,1 - 0,5,2,0,0 - 1,1 - 0,
827,2b55eaf4-735b-4d79-8d07-6acc4e517260,{},Ball,Called,{},{},0,1 - 0,6,0,0,0 - 0,1 - 0,
828,30c551b0-b49b-4388-8ca8-268d40068116,{},Ball,Called,{},{},0,0 - 0,3,0,0,0 - 1,1 - 0,
829,9ab1af6b-dc50-48ef-8fc2-96158d7b96b6,{},Strike,Foul,37b1731a-17be-48cb-9bb4-9eb39147786f,{},1,4 - 4,8,0,0,0 - 0,0 - 1,{'mlbId': 432216743}
830,c8fcc393-b0ac-4bdb-92ef-d5c19f6fdf71,{},Ball,Called,{},{},0,1 - 4,7,0,0,2 - 2,1 - 0,
831,82e0e806-9682-4b58-947a-a995e00a3a32,{},Strike,Called,{},{},0,1 - 0,5,2,0,1 - 1,0 - 1,
832,f3a13ccf-f8dd-439c-8ab9-46cea29dd097,{},Strike,{},{},{},0,4 - 6,9,2,1,2 - 2,0 - 1,
833,67c57890-8a01-449c-a83d-3a25002334d6,{},HitIntoPlay,{},002980ef-9ebc-4a27-beb9-de9f0482eff5,{},1,4 - 6,8,2,1,0 - 1,0 - 0,{'mlbId': 545569723}
834,1be5f19d-621c-4ee2-9678-43188cc66a0b,{},Strike,Foul,d408180a-2343-4553-b6bf-89341b8a72ae,{},1,4 - 4,8,0,0,0 - 2,0 - 0,{'mlbId': 432216743}
835,c5f90f36-7cb8-473c-96e0-7ddd1c3ab9ed,{},Strike,{},{},{},0,1 - 0,5,1,0,1 - 1,0 - 1,
836,fbf16c0a-a0be-49e1-bd87-e69000b10c75,{},Ball,Called,{},{},0,1 - 0,5,2,0,1 - 2,1 - 0,
837,70ff9b3e-2c78-448c-83c7-3c733e16340a,{},Ball,Called,{},{},0,4 - 6,8,2,0,0 - 0,1 - 0,
838,96d90886-1c44-4704-b119-4df622adea94,{},Ball,Called,{},{},0,1 - 0,6,2,0,0 - 1,1 - 0,
839,07b2fef8-b96f-4fcb-87f4-87ee20ecca06,{},Ball,BallInDirt,{},{},0,1 - 4,7,2,0,2 - 2,1 - 0,
840,8289ff7d-f0c2-4763-9a89-2195a530eccf,{},Strike,Called,{},{},0,1 - 0,6,2,0,0 - 0,0 - 1,
841,7ff86e8b-7a4f-4aa4-bf5d-ec11c242d538,{},Strike,Called,{},{},0,1 - 0,6,2,0,0 - 1,0 - 1,
842,a8b1f3ab-f9eb-4a08-a8c1-023e001989d1,{},Ball,Called,{},{},0,1 - 0,7,2,0,3 - 0,1 - 0,
843,c4360923-f0d8-489b-84b0-fa0b7bec2b58,{},Strike,{},{},{},0,4 - 4,8,0,1,0 - 2,0 - 1,
844,852f9aad-85c4-474d-bd51-92394bfdefd9,{},Ball,BallInDirt,{},{},0,0 - 0,2,1,0,2 - 1,1 - 0,
845,ff1fbd5e-b2f0-45c4-8fbc-d0c957225d22,{},Strike,{},{},{},0,4 - 6,9,0,0,0 - 0,0 - 1,
846,3139896e-1021-4542-a907-63cbcc2c0f39,{},Ball,Called,{},{},0,1 - 0,6,2,0,0 - 2,1 - 0,
847,a4d1f61d-8968-4f81-b098-144ca7558add,{},Ball,Called,{},{},0,1 - 0,4,1,0,1 - 1,1 - 0,
848,dd7feeaf-f748-4dcf-985f-90f73e674ce2,{},Ball,Called,{},{},0,4 - 6,9,2,0,0 - 1,1 - 0,
849,c34f860e-e6aa-4002-ba5b-d407db394f95,{},Strike,Called,{},{},0,4 - 4,8,0,0,0 - 0,0 - 1,
850,2a6d052c-b98b-4879-9268-bc21a6b95238,{},Ball,Called,{},{},0,1 - 4,7,1,0,1 - 0,1 - 0,
851,9cec1f9b-7efb-4136-ab0b-b38d4547eb70,{},Strike,{},{},{},0,1 - 0,7,1,0,0 - 0,0 - 1,
852,d27e890a-af3d-418d-b5fc-a530447d46f3,{},Ball,Called,{},{},0,0 - 0,1,0,0,0 - 1,1 - 0,
853,4c627232-50e3-477c-ae59-8748228b4f50,{},Strike,Foul,afcc070e-a040-4d1c-829d-6ac3ddbf1eaa,{},1,1 - 0,5,1,0,2 - 2,0 - 0,{'mlbId': 558675411}
854,19b2de36-bbf9-4ec1-8120-9faa23e68518,{},Ball,Called,{},{},0,1 - 4,7,1,0,0 - 0,1 - 0,
855,c98e1d6c-6e45-4eb8-91d4-f2d59573c168,{},Ball,Called,{},{},0,4 - 6,8,0,0,2 - 2,1 - 0,
856,3babc462-3880-4995-be49-53f1e948592a,{},Strike,Foul,3641202a-9067-4db2-8c79-b8bd9240856f,{},1,2 - 4,7,1,0,0 - 2,0 - 0,{'mlbId': 412098649}
857,11c4386f-89c6-4a5e-8b83-16f2d509fed6,{},Strike,{},{},{},0,0 - 0,3,1,0,0 - 0,0 - 1,
858,ceda5ed0-d1ff-4c82-a466-19a07ce1cabb,{},Ball,Called,{},{},0,1 - 0,7,2,0,2 - 0,1 - 0,
859,40fbc194-8e5f-4071-ad0b-b4fe821f36f7,{},Ball,Called,{},{},0,4 - 6,9,2,0,0 - 2,1 - 0,
860,143f4180-4c71-4250-b367-cb6bc9af6004,{},Ball,Called,{},{},0,1 - 4,7,1,0,0 - 0,1 - 0,
861,b571f66b-7703-4369-8d07-aeaf675ffcd0,{},Strike,Called,{},{},0,1 - 4,7,0,1,3 - 2,0 - 1,
862,{},{},Pickoff,ThrowToFirst,{},{},0,0 - 0,1,1,0,1 - 0,0 - 0,
863,0c18aa01-d5fe-4b58-bd38-cdb33959e590,{},Strike,Called,{},{},0,1 - 2,7,2,0,0 - 1,0 - 1,
864,f7ff8d57-9223-481b-a7f9-7cbde117c44b,{},Strike,Foul,{},{},0,0 - 0,1,1,0,1 - 2,0 - 0,
865,247429ed-78b2-4d83-b46b-72b14211707f,{},HitIntoPlay,{},7129db79-34f0-46bb-bcbc-f7ab55d94104,{},1,4 - 6,8,0,1,3 - 2,0 - 0,{'mlbId': 805688901}
866,a2bd2e7b-e1fb-4130-aa0f-b961422a97af,{},Strike,Called,{},{},0,0 - 0,1,0,0,0 - 0,0 - 1,
867,d58364e3-e5ac-40ec-9513-14627975c109,{},Ball,Called,{},{},0,1 - 3,7,2,0,2 - 1,1 - 0,
